subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
2	pr	m	20	circle	green	same	hori	left	(715, 649)	(715, 400)	True	546280	546981	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	same	vert	up	N_dis	(840, 349)	True	548046	548950	up	(840, 525)	1	testing
2	pr	m	20	circle	red	dif	hori	left	(964, 400)	(964, 649)	True	550000	550870	left	(840, 525)	1	testing
2	pr	m	20	circle	red	dif	hori	left	(964, 400)	(715, 649)	True	552105	552894	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	same	vert	up	N_dis	(964, 400)	True	554036	554670	up	(840, 525)	1	testing
2	pr	m	20	diamond	green	dif	hori	left	(964, 400)	(840, 701)	True	555836	556622	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	same	hori	left	N_dis	(964, 400)	True	557694	558454	left	(840, 525)	1	testing
2	pr	m	20	diamond	red	dif	hori	left	(715, 400)	(840, 349)	True	559530	560413	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	dif	hori	left	N_dis	(840, 349)	True	561606	562301	left	(840, 525)	1	testing
2	pr	m	20	diamond	green	dif	hori	left	(964, 400)	(715, 649)	True	563489	564325	left	(840, 525)	1	testing
2	pr	m	20	circle	green	same	vert	up	(840, 349)	(964, 400)	True	565526	566742	up	(840, 525)	1	testing
2	pr	m	20	circle	green	dif	vert	up	(964, 400)	(840, 349)	True	567902	569118	up	(840, 525)	1	testing
2	pr	m	20	diamond	none	same	hori	left	N_dis	(840, 701)	True	570251	570942	left	(840, 525)	1	testing
2	pr	m	20	diamond	red	dif	vert	up	(964, 400)	(964, 649)	True	572022	572734	up	(840, 525)	1	testing
2	pr	m	20	diamond	none	dif	hori	left	N_dis	(964, 649)	True	573903	574614	left	(840, 525)	1	testing
2	pr	m	20	circle	none	same	hori	left	N_dis	(715, 400)	True	575647	576341	left	(840, 525)	1	testing
2	pr	m	20	diamond	red	dif	hori	left	(964, 400)	(664, 525)	True	577365	578133	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	dif	vert	up	N_dis	(715, 400)	True	579330	580029	up	(840, 525)	1	testing
2	pr	m	20	diamond	none	dif	vert	up	N_dis	(964, 649)	True	581141	581765	up	(840, 525)	1	testing
2	pr	m	20	circle	green	same	vert	up	(840, 349)	(1016, 525)	True	582913	583798	up	(840, 525)	1	testing
2	pr	m	20	circle	none	same	vert	up	N_dis	(964, 649)	True	584923	585518	up	(840, 525)	1	testing
2	pr	m	20	diamond	green	same	hori	left	(964, 400)	(715, 400)	True	586531	587174	left	(840, 525)	1	testing
2	pr	m	20	circle	none	same	vert	up	N_dis	(1016, 525)	True	588337	589126	left	(840, 525)	1	testing
2	pr	m	20	diamond	none	same	vert	up	N_dis	(715, 649)	True	591741	592621	up	(840, 525)	1	testing
2	pr	m	20	diamond	none	same	hori	left	N_dis	(964, 400)	True	593664	594349	left	(840, 525)	1	testing
